NR90	NR50	GO	KO	KEGG	Pfam	EC	eggNOG
UniRef90_A0A135YVE9	UniRef50_G5GIX9				PF00037,PF12801		
UniRef90_A0A135YVE9	UniRef50_G5GIX9	GO:0016021			PF00037,PF12801		
UniRef90_A0A135YVE9	UniRef50_G5GIX9	GO:0016021			PF12801,PF00037		COG0348,ENOG4105HEE
UniRef90_A0A135YVE9	UniRef50_G5GIX9	GO:0016021		cdl:CDR20291_1802,cdf:CD630_18720,pdc:CDIF630_02075	PF12801,PF00037		COG0348,ENOG4105HEE
UniRef90_A0A136WGM7	UniRef50_A0A395XD12						
UniRef90_A0A136WGM7	UniRef50_A0A395XD12				PF01807		
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		COG0358
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		ENOG4105EIC,COG0358
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270		ere:EUBREC_0790,ere:EUBREC_2705	PF01807		
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270		rho:RHOM_01835	PF01807		ENOG4105EIC,COG0358
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003896,GO:0003677,GO:0008270			PF01807		COG0358,ENOG4105EIC
UniRef90_A0A136WGM7	UniRef50_A0A395XD12	GO:0003896,GO:0003677,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A150Y646	UniRef50_D4CN81						
UniRef90_A0A150Y646	UniRef50_D4CN81	GO:0003677,GO:0004803,GO:0006313			PF01527		
UniRef90_A0A150Y646	UniRef50_D4CN81	GO:0003677,GO:0004803,GO:0006313			PF01527		ENOG410631G,ENOG41128PW
UniRef90_A0A150YAA4	UniRef50_R5A9W6						
UniRef90_A0A150YAA4	UniRef50_R5A9W6	GO:0016021,GO:0005886,GO:0015093,GO:0005525,GO:0055072			PF07664,PF02421,PF07670		
UniRef90_A0A150YAA4	UniRef50_R5A9W6	GO:0016021,GO:0005886,GO:0015093,GO:0005525,GO:0055072			PF07664,PF02421,PF07670		ENOG4105CE1,COG0370
UniRef90_A0A150YAA4	UniRef50_R5A9W6	GO:0016021,GO:0015093,GO:0005525			PF07664,PF02421,PF07670		
UniRef90_A0A150YCR8	UniRef50_C5ENN0						
UniRef90_A0A150YCR8	UniRef50_C5ENN0	GO:0016021,GO:0015297,GO:0015238			PF01554		
UniRef90_A0A173R758	UniRef50_A0A173R758	GO:0016491			PF01408	1.-.-.-	
UniRef90_A0A173RRA9	UniRef50_A0A173RRA9						
UniRef90_A0A173RRT7	UniRef50_U1RP99	GO:0004553,GO:0005975			PF14310,PF00933,PF01915		
UniRef90_A0A173RRT7	UniRef50_U1RP99	GO:0008422,GO:0102483,GO:0005975			PF14310,PF00933,PF01915	3.2.1.21	
UniRef90_A0A173RSG2	UniRef50_A0A1Q6SLH8	GO:0003700,GO:0043565			PF12833		
UniRef90_A0A173RSG2	UniRef50_A0A1Q6SLH8	GO:0003700,GO:0043565			PF12833		ENOG4108R2Q,COG4753
UniRef90_A0A173RZB5	UniRef50_B7C9R6						
UniRef90_A0A173RZB5	UniRef50_B7C9R6	GO:0003677,GO:0015074,GO:0006310			PF00589		
UniRef90_A0A173RZB5	UniRef50_B7C9R6	GO:0015074,GO:0003677,GO:0006310		bhan:CGC63_13180	PF00589		ENOG4111IW4,ENOG4108TXY
UniRef90_A0A173S191	UniRef50_P42403	GO:0004553,GO:0005975			PF00232		
UniRef90_A0A173S191	UniRef50_P42403	GO:0008706,GO:0103047,GO:0005975			PF00232	3.2.1.86	
UniRef90_A0A173S269	UniRef50_C9LAK1						
UniRef90_A0A173S269	UniRef50_C9LAK1	GO:0003677,GO:0003896,GO:0008270			PF01807		
UniRef90_A0A173S269	UniRef50_C9LAK1	GO:0003677,GO:0003896,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5						
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5				PF03389		
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5				PF03389		ENOG4105F8B,COG0507
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5			rho:RHOM_01785	PF03389		COG0507
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5	GO:0016021			PF03389		
UniRef90_A0A173S9W5	UniRef50_A0A173S9W5	GO:0016740			PF03389		
UniRef90_A0A173S9Z8	UniRef50_A0A174E5Y8						
UniRef90_A0A173S9Z8	UniRef50_A0A174E5Y8	GO:0003697,GO:0006260			PF00436		
UniRef90_A0A173SFR6	UniRef50_A0A3E5A241				PF05713		
UniRef90_A0A173SFR6	UniRef50_A0A3E5A241			ehl:EHLA_2552	PF05713		
UniRef90_A0A173SFS2	UniRef50_A0A367FZZ5				PF13614		
UniRef90_A0A173SFS2	UniRef50_A0A367FZZ5		K03496	ehl:EHLA_2608	PF13614		
UniRef90_A0A173SHD4	UniRef50_B0PEH2						
UniRef90_A0A173SHD4	UniRef50_B0PEH2			ehl:EHLA_2546			
UniRef90_A0A173SLD6	UniRef50_A0A173SLD6	GO:0016021			PF12648		
UniRef90_A0A173SLL8	UniRef50_B6FL14	GO:0005524			PF13304		
UniRef90_A0A173SLT7	UniRef50_F7JW35				PF10083		
UniRef90_A0A173SLX7	UniRef50_A0A173SLX7						
UniRef90_A0A173SNR2	UniRef50_K9YR51	GO:0003886			PF00145	2.1.1.37	
UniRef90_A0A173SPE6	UniRef50_U2P9K6						
UniRef90_A0A173SR66	UniRef50_A0A173SR66	GO:0005524,GO:0004673			PF02518	2.7.13.3	
UniRef90_A0A173SR66	UniRef50_A0A173SR66	GO:0005524,GO:0016301			PF02518		
UniRef90_A0A173SRB7	UniRef50_A0A173SRB7						
UniRef90_A0A173SRB7	UniRef50_A0A173SRB7	GO:0016021					
UniRef90_A0A173SRB7	UniRef50_A0A173SRB7	GO:0016021					ENOG4105PGP,ENOG4111XAX
UniRef90_A0A173SRB9	UniRef50_A0A173SRB9	GO:0000160			PF00072		
UniRef90_A0A173SSK1	UniRef50_H2JGF8	GO:0003677,GO:0008170,GO:0006306			PF02384		
UniRef90_A0A173SSK1	UniRef50_H2JGF8	GO:0003677,GO:0008170,GO:0009036,GO:0006306			PF02384	3.1.21.4	
UniRef90_A0A173SUT5	UniRef50_A0A395XD12						
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		ENOG4105EIC,COG0358
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807		ENOG410XPFI
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270			PF01807	2.7.7.-	
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003677,GO:0003896,GO:0008270		rho:RHOM_06495	PF01807		ENOG4105EIC,COG0358
UniRef90_A0A173SUT5	UniRef50_A0A395XD12	GO:0003896,GO:0003677,GO:0008270		fpa:FPR_10860	PF01807		COG0358
UniRef90_A0A173T2C7	UniRef50_R5F3G3						
UniRef90_A0A173T2T5	UniRef50_A0A209N2W2						
UniRef90_A0A173T2T5	UniRef50_A0A209N2W2	GO:0005524			PF00176		
UniRef90_A0A173T2T5	UniRef50_A0A209N2W2	GO:0005524			PF00176		ENOG4105C0D,COG0553
UniRef90_A0A173T2T5	UniRef50_A0A209N2W2	GO:0016021,GO:0005524			PF00176		
UniRef90_A0A173T2T5	UniRef50_A0A209N2W2	GO:0016021,GO:0005524			PF00176		ENOG4105C0D,COG0553
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0016491			PF01880,PF06397		COG2033,ENOG4105MAX
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0016491			PF06397,PF01880		
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0016491			PF06397,PF01880		ENOG4105MAX,COG2033
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0016491,GO:0050605			PF01880,PF06397	1.15.1.2	COG2033,ENOG4105MAX
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0050605			PF01880	1.15.1.2	
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0050605			PF01880,PF06397	1.15.1.2	
UniRef90_A0A173T960	UniRef50_P22076	GO:0005506,GO:0050605			PF06397,PF01880	1.15.1.2	
UniRef90_A0A173TCJ2	UniRef50_A0A173VJ42						
UniRef90_A0A173TCJ2	UniRef50_A0A173VJ42	GO:0043565			PF01381		
UniRef90_A0A173TCJ2	UniRef50_A0A173VJ42	GO:0043565			PF12844		
UniRef90_A0A173TES0	UniRef50_A0A173TES0						
UniRef90_A0A173TET0	UniRef50_D3AHZ3	GO:0003677,GO:0015074,GO:0006310			PF14659,PF00589		
UniRef90_A0A173TET0	UniRef50_D3AHZ3	GO:0015074,GO:0003677,GO:0006310			PF14659,PF00589		
UniRef90_A0A173TG40	UniRef50_A0A173TG40						
UniRef90_A0A173TG40	UniRef50_A0A173TG40						ENOG4107D02,ENOG410ZH6C
UniRef90_A0A173TG40	UniRef50_A0A173TG40	GO:0003677					
UniRef90_A0A173TI16	UniRef50_A7B3K3						
UniRef90_A0A173TI16	UniRef50_A7B3K3	GO:0008709				1.1.1.159,1.17.98.1	
UniRef90_A0A173TI16	UniRef50_A7B3K3	GO:0016491					
UniRef90_A0A173TI16	UniRef50_A7B3K3	GO:0016491				1.1.1.395	
UniRef90_A0A173TI16	UniRef50_A7B3K3	GO:0016491				1.17.98.1	
UniRef90_A0A173TLG7	UniRef50_B0NZ62						
UniRef90_A0A173TLG7	UniRef50_B0NZ62	GO:0000160,GO:0006355,GO:0003677			PF00072,PF00486		
UniRef90_A0A173TLG7	UniRef50_B0NZ62	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A173TXT3	UniRef50_A0A174P917						
UniRef90_A0A173TXT3	UniRef50_A0A174P917	GO:0003677					
UniRef90_A0A173TXT3	UniRef50_A0A174P917	GO:0003677					ENOG4108NQN,ENOG410ZPHH
UniRef90_A0A173TXT3	UniRef50_A0A174P917	GO:0003677		ehl:EHLA_1520			
UniRef90_A0A173TYZ3	UniRef50_C6LDA0	GO:0004170,GO:0046080			PF00692	3.6.1.23	
UniRef90_A0A173TYZ3	UniRef50_C6LDA0	GO:0004170,GO:0046872,GO:0046080			PF00692	3.6.1.23	
UniRef90_A0A173TYZ3	UniRef50_C6LDA0	GO:0004170,GO:0046872,GO:0046080			PF00692	3.6.1.23	ENOG41082D1,COG0756
UniRef90_A0A173TYZ3	UniRef50_C6LDA0	GO:0004170,GO:0046872,GO:0046080	K01520	ehl:EHLA_1530	PF00692	3.6.1.23	
UniRef90_A0A173U2X0	UniRef50_A0A173U2X0						
UniRef90_A0A173U350	UniRef50_A0A285PTX3						
UniRef90_A0A173U358	UniRef50_A0A173U358						
UniRef90_A0A173U3F7	UniRef50_R9J8Q8						
UniRef90_A0A173U3F7	UniRef50_R9J8Q8	GO:0003677,GO:0009036,GO:0009307			PF09553		
UniRef90_A0A173U3F7	UniRef50_R9J8Q8	GO:0003677,GO:0009036,GO:0009307			PF09553		ENOG4108KY3,ENOG410ZIH9
UniRef90_A0A173U3F7	UniRef50_R9J8Q8	GO:0009307,GO:0009036,GO:0003677			PF09553		
UniRef90_A0A173U495	UniRef50_A0A173U495						
UniRef90_A0A173U495	UniRef50_A0A173U495						ENOG410YN68,ENOG4106UCA
UniRef90_A0A173U495	UniRef50_A0A173U495			bhan:CGC63_03955			ENOG410YN68,ENOG4106UCA
UniRef90_A0A173UBL1	UniRef50_A0A173RRD6						
UniRef90_A0A173UC82	UniRef50_A0A173UC82						
UniRef90_A0A173UC82	UniRef50_A0A173UC82				PF13673		
UniRef90_A0A173UC82	UniRef50_A0A173UC82	GO:0016740			PF13673		
UniRef90_A0A173UC82	UniRef50_A0A173UC82	GO:0016740			PF13673		ENOG4105NFI,COG0454
UniRef90_A0A173UD29	UniRef50_A0A037Z3R1						
UniRef90_A0A173UD29	UniRef50_A0A037Z3R1	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		
UniRef90_A0A173UD29	UniRef50_A0A037Z3R1	GO:0003677,GO:0000160,GO:0006355			PF00072,PF00486		ENOG4108UYF,ENOG4111ITI
UniRef90_A0A173UD62	UniRef50_B0MEC4						
UniRef90_A0A173UD62	UniRef50_B0MEC4	GO:0016021					
UniRef90_A0A173UDX4	UniRef50_Q5HMG3					4.2.1.9	
UniRef90_A0A173UDX4	UniRef50_Q5HMG3	GO:0051539,GO:0004160,GO:0046872,GO:0009097,GO:0009099			PF00920	4.2.1.9	
UniRef90_A0A173UDX4	UniRef50_Q5HMG3	GO:0051539,GO:0004160,GO:0046872,GO:0009097,GO:0009099			PF00920	4.2.1.9	ENOG4105C01,COG0129
UniRef90_A0A173UEE0	UniRef50_R5P9X2						
UniRef90_A0A173UEE0	UniRef50_R5P9X2	GO:0016021					
UniRef90_A0A173UEE0	UniRef50_R5P9X2	GO:0016021		rto:RTO_13260			ENOG410659D,ENOG41123IR
UniRef90_A0A173UEK0	UniRef50_E2ZNX2						
UniRef90_A0A173UEK0	UniRef50_E2ZNX2	GO:0016021					
UniRef90_A0A173UEK0	UniRef50_E2ZNX2	GO:0016021					ENOG4106SVW,ENOG410YK2Y
UniRef90_A0A173UNL4	UniRef50_F7KMY8						
UniRef90_A0A173UNL4	UniRef50_F7KMY8	GO:0003677					
UniRef90_A0A173UNL4	UniRef50_F7KMY8	GO:0003677,GO:0015074,GO:0006310			PF00589		
UniRef90_A0A173UNL4	UniRef50_F7KMY8	GO:0003677,GO:0015074,GO:0006310			PF00589		ENOG4107RHH,ENOG4110A1H
UniRef90_A0A173UNL4	UniRef50_F7KMY8	GO:0003677,GO:0015074,GO:0006310		bprl:CL2_23830	PF00589		ENOG4107RHH,ENOG4110A1H
UniRef90_A0A173UNL4	UniRef50_F7KMY8	GO:0003677,GO:0015074,GO:0006310		rto:RTO_28420	PF00589		ENOG4107RHH,ENOG4110A1H
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1						
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0005524,GO:0016787,GO:0016020,GO:0016021			PF02687	3.6.3.-	COG0577,ENOG4107WD8
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016020,GO:0016021	K02004	efu:HMPREF0351_13016	PF02687		COG0577,ENOG4107WD8
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016021					
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016021			PF02687		
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016021,GO:0005524,GO:0016787			PF02687	3.6.3.-	
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016787,GO:0016020,GO:0016021	K02004	efa:EF1869	PF02687		COG0577,ENOG4107WD8
UniRef90_A0A173UUV1	UniRef50_A0A173UUV1	GO:0016787,GO:0016020,GO:0016021	K02004	pdc:CDIF630_02076,cdf:CD630_18730,cdl:CDR20291_1803	PF02687	3.6.3.-	COG0577,ENOG4107WD8
UniRef90_A0A173UXL2	UniRef50_Q06115	GO:0016787			PF02275		
UniRef90_A0A173UXL2	UniRef50_Q06115	GO:0016787			PF02275	3.5.1.-	
UniRef90_A0A173UXL2	UniRef50_Q06115	GO:0016787			PF02275	3.5.1.-	ENOG4107QHE,COG3049
UniRef90_A0A173UXL2	UniRef50_Q06115	GO:0045302			PF02275	3.5.1.24	
UniRef90_A0A173UZW1	UniRef50_P35116	GO:0015424,GO:0005524			PF00005		
UniRef90_A0A173V3I4	UniRef50_A0A173V3I4						
UniRef90_A0A173V3I4	UniRef50_A0A173V3I4				PF07505		
UniRef90_A0A173V3I4	UniRef50_A0A173V3I4				PF07505		ENOG4107QUB,COG4422
UniRef90_A0A173V3I4	UniRef50_A0A173V3I4	GO:0003824,GO:0051536			PF07505		
UniRef90_A0A173V552	UniRef50_A0A174CXB7						
UniRef90_A0A173V552	UniRef50_A0A174CXB7						ENOG4108T0Y,ENOG4111FUM
UniRef90_A0A173V552	UniRef50_A0A174CXB7				PF00931		
UniRef90_A0A173V552	UniRef50_A0A174CXB7			blau:DQQ01_06900			
UniRef90_A0A173V552	UniRef50_A0A174CXB7			rho:RHOM_13325			ENOG41067QX,ENOG4111FUM
UniRef90_A0A173VFD7	UniRef50_A0A2V2C295						
UniRef90_A0A173VFD7	UniRef50_A0A2V2C295	GO:0005623,GO:0015035,GO:0045454,GO:0006662			PF00085		
UniRef90_A0A173VFD7	UniRef50_A0A2V2C295	GO:0005623,GO:0015035,GO:0045454,GO:0006662			PF00085		ENOG4105K63,COG0526
UniRef90_A0A173VFD7	UniRef50_A0A2V2C295	GO:0005623,GO:0016853,GO:0015035,GO:0045454,GO:0006662	K03671	ere:EUBREC_1219	PF00085		
UniRef90_A0A173VH24	UniRef50_F0YXW2						
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0000155			PF02518	2.7.13.3	
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0000155			PF02518,PF00512		
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0000155,GO:0005524			PF00512,PF02518	2.7.13.3	COG0642,ENOG4105N1U
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0000155,GO:0005524,GO:0016021			PF00512,PF02518		COG0642,ENOG4105N1U
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155			PF02518		
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155			PF02518	2.7.13.3	
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155			PF02518,PF00512		
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155			PF02518,PF00512		ENOG4105N1U,COG0642
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155			PF02518,PF00512	2.7.13.3	
UniRef90_A0A173VH24	UniRef50_F0YXW2	GO:0016021,GO:0005524,GO:0000155		rho:RHOM_06455	PF02518,PF00512		ENOG4105N1U,COG0642
UniRef90_A0A173VIT2	UniRef50_R9MBI6						
UniRef90_A0A173VJ42	UniRef50_A0A173VJ42	GO:0043565			PF12844		
UniRef90_A0A173VNF7	UniRef50_A0A173VNF7						
UniRef90_A0A173VNL1	UniRef50_C8ZJP8						
UniRef90_A0A173VNL1	UniRef50_C8ZJP8	GO:0016020,GO:0009291			PF02534		
UniRef90_A0A173VNL1	UniRef50_C8ZJP8	GO:0016021,GO:0009291			PF02534		
UniRef90_A0A173VNL1	UniRef50_C8ZJP8	GO:0016021,GO:0009291			PF02534		ENOG4105E80,COG3505
UniRef90_A0A173VNN8	UniRef50_G1WWS1						
UniRef90_A0A173VNN8	UniRef50_G1WWS1						ENOG4108XMM,ENOG4111IP5
UniRef90_A0A173VPT2	UniRef50_A0A173VPT2	GO:0016021					
UniRef90_A0A173VRC8	UniRef50_A0A315ZSG0	GO:0016021			PF05257		
UniRef90_A0A173VRC8	UniRef50_A0A315ZSG0	GO:0016021			PF05257		ENOG41083FC,COG0741
UniRef90_A0A173VRC8	UniRef50_A0A315ZSG0	GO:0016787			PF05257		
UniRef90_A0A173VSE8	UniRef50_R5UKS9						
UniRef90_A0A173VSE8	UniRef50_R5UKS9	GO:0005524,GO:0016887			PF00005		
UniRef90_A0A173VSE8	UniRef50_R5UKS9	GO:0005524,GO:0016887			PF00005		ENOG4105CJ1,COG1131
UniRef90_A0A173VSE8	UniRef50_R5UKS9	GO:0005524,GO:0016887			PF00005	3.6.3.-	
UniRef90_A0A173W175	UniRef50_A0A0Q3TJH5				PF01894		
UniRef90_A0A173W1G3	UniRef50_A0A173W1G3	GO:0016021,GO:0015297,GO:0015238			PF01554		
UniRef90_A0A173W1H5	UniRef50_E6MF21	GO:0016021			PF03553		
UniRef90_A0A173W1L2	UniRef50_R5RKA4						
UniRef90_A0A173W2L1	UniRef50_C0CUV1	GO:0003677,GO:0003700			PF00392,PF07702		
UniRef90_A0A173W2L1	UniRef50_C0CUV1	GO:0003700,GO:0003677			PF00392,PF07702		
UniRef90_A0A173W4E8	UniRef50_R2PIU2						
UniRef90_A0A173W4E8	UniRef50_R2PIU2				PF12648		
UniRef90_A0A173W4E8	UniRef50_R2PIU2	GO:0016021			PF12648		
UniRef90_A0A173W4E8	UniRef50_R2PIU2	GO:0016021			PF12648		ENOG410903F,ENOG4111PQH
UniRef90_A0A173W4Z2	UniRef50_A0A173W4Z2	GO:0003677,GO:0003700			PF00392,PF07702		
UniRef90_A0A173W6F9	UniRef50_A0A173W6F9	GO:0003677,GO:0003700			PF08279		
UniRef90_A0A173W6F9	UniRef50_A0A173W6F9	GO:0003677,GO:0003700			PF08279		ENOG4105RPV,ENOG4111YSR
UniRef90_A0A173W8Q2	UniRef50_A0A0K8JGI1						
UniRef90_A0A173W8Q2	UniRef50_A0A0K8JGI1	GO:0003677,GO:0003887,GO:0006261			PF00476		ENOG4105GT6,ENOG410XRUF
UniRef90_A0A173W8Q2	UniRef50_A0A0K8JGI1	GO:0003677,GO:0003887,GO:0006261			PF00476	2.7.7.7	
UniRef90_A0A173W919	UniRef50_F4LTT4						
UniRef90_A0A173W919	UniRef50_F4LTT4	GO:0003677,GO:0008170,GO:0006306			PF01555,PF02195	2.1.1.-	
UniRef90_A0A173W919	UniRef50_F4LTT4	GO:0003677,GO:0008170,GO:0006306			PF01555,PF02195	2.1.1.-	ENOG4107RMW,COG0863,COG1475
UniRef90_A0A173WEK6	UniRef50_A0A173WEK6						
UniRef90_A0A173WH30	UniRef50_A0A227LBK5						
UniRef90_A0A173WH30	UniRef50_A0A227LBK5				PF12664		
UniRef90_A0A173WH30	UniRef50_A0A227LBK5				PF12664		ENOG41077AD,ENOG410ZCCE
UniRef90_A0A173WH30	UniRef50_A0A227LBK5	GO:0016021			PF12664		
UniRef90_A0A173WH30	UniRef50_A0A227LBK5	GO:0016021			PF12664		ENOG41077AD,ENOG410ZCCE
UniRef90_A0A173WH30	UniRef50_A0A227LBK5	GO:0016021		blau:DQQ01_12845	PF12664		
UniRef90_A0A173WH30	UniRef50_A0A227LBK5	GO:0016021		stb:SGPB_1616	PF12664		
UniRef90_A0A173WQB7	UniRef50_R9K284	GO:0003677,GO:0003700,GO:0016987,GO:0006352			PF08281		
UniRef90_A0A173WQB7	UniRef50_R9K284	GO:0006352,GO:0016987,GO:0003700,GO:0003677			PF08281		
UniRef90_A0A173X036	UniRef50_F3AGK2						
UniRef90_A0A173X036	UniRef50_F3AGK2	GO:0005524,GO:0003677,GO:0004519			PF04851		
UniRef90_A0A173X036	UniRef50_F3AGK2	GO:0005524,GO:0003677,GO:0016787			PF04851		
UniRef90_A0A173X036	UniRef50_F3AGK2	GO:0005524,GO:0003677,GO:0016787		ehl:EHLA_0416	PF04851	3.-.-.-	
UniRef90_A0A173X0Z1	UniRef50_A7VHZ3	GO:0005737,GO:0005524,GO:0000287,GO:0004478,GO:0006730,GO:0006556			PF02773,PF02772,PF00438	2.5.1.6	
UniRef90_A0A173X0Z1	UniRef50_A7VHZ3	GO:0005737,GO:0006730,GO:0005524,GO:0006556,GO:0004478,GO:0000287			PF02772,PF02773,PF00438	2.5.1.6	
UniRef90_A0A173X1C7	UniRef50_R9N9S5						
UniRef90_A0A173X1C7	UniRef50_R9N9S5	GO:0016021					
UniRef90_A0A173X1C7	UniRef50_R9N9S5	GO:0016021					ENOG4106GKD,COG4932
UniRef90_A0A173X261	UniRef50_R6S599	GO:0016021					
UniRef90_A0A173X261	UniRef50_R6S599	GO:0016021					ENOG4108I41,ENOG4111MKU
UniRef90_A0A173X261	UniRef50_R6S599	GO:0016021,GO:0016740					
UniRef90_A0A173X261	UniRef50_R6S599	GO:0016740					
UniRef90_A0A173X2E6	UniRef50_F7JRD9						
UniRef90_A0A173X2E6	UniRef50_F7JRD9				PF14192		
UniRef90_A0A173X6V6	UniRef50_C4Z3L0						
UniRef90_A0A173X6V6	UniRef50_C4Z3L0				PF13091		
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0003824			PF13091		
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0003824			PF13091		ENOG4107RM9,COG1502
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0003824		ehl:EHLA_1599	PF13091		
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0003824		rho:RHOM_13740,rho:RHOM_15215	PF13091		ENOG4107RM9,COG1502
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0003824,GO:0016740		rto:RTO_03030	PF13091	2.7.8.-	ENOG4107RM9,COG1502
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0016740			PF13091	2.7.8.-	
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0016787			PF13091	3.1.-.-	
UniRef90_A0A173X6V6	UniRef50_C4Z3L0	GO:0016787			PF13091	3.1.-.-	ENOG4107RM9,COG1502
UniRef90_A0A173XBP7	UniRef50_F7V1Y5						
UniRef90_A0A173XBP7	UniRef50_F7V1Y5	GO:0003677,GO:0015074,GO:0006310			PF00589		
UniRef90_A0A173XBP7	UniRef50_F7V1Y5	GO:0003677,GO:0015074,GO:0006310		cls:CXIVA_07970	PF00589		ENOG4108KU9,COG0582
UniRef90_A0A173XCX1	UniRef50_A0A173XCX1						
UniRef90_A0A173XCX1	UniRef50_A0A173XCX1	GO:0043565			PF01381		
UniRef90_A0A173XCX1	UniRef50_A0A173XCX1	GO:0043565			PF01381		ENOG41067QW,ENOG410XUC3
UniRef90_A0A173XCX1	UniRef50_A0A173XCX1	GO:0043565		cls:CXIVA_08160	PF01381		ENOG41067QW,ENOG410XUC3
UniRef90_A0A173XE85	UniRef50_A0A173XE85						
UniRef90_A0A173XE85	UniRef50_A0A173XE85	GO:0016021					
UniRef90_A0A173XE85	UniRef50_A0A173XE85	GO:0016021			PF05738		
UniRef90_A0A173XEE2	UniRef50_A0A174CNN8	GO:0016021					
UniRef90_A0A173XFH0	UniRef50_Q977X3						
UniRef90_A0A173XFH0	UniRef50_Q977X3						ENOG410688J,ENOG410XUIC
UniRef90_A0A173XFH0	UniRef50_Q977X3	GO:0009055,GO:0005506					
UniRef90_A0A173XFH0	UniRef50_Q977X3	GO:0009055,GO:0005506					ENOG410688J,ENOG410XUIC
UniRef90_A0A173XFH4	UniRef50_R5EBI7						
UniRef90_A0A173XFH4	UniRef50_R5EBI7	GO:0016021					
UniRef90_A0A173XFH4	UniRef50_R5EBI7	GO:0016021					ENOG4105CYH,ENOG410XPC1
UniRef90_A0A173XFH4	UniRef50_R5EBI7	GO:0016021		ere:EUBREC_3576			
UniRef90_A0A173XR66	UniRef50_A0A3E2UB61						
UniRef90_A0A173XR66	UniRef50_A0A3E2UB61				PF12844		
UniRef90_A0A173XR66	UniRef50_A0A3E2UB61	GO:0043565			PF12844		
UniRef90_A0A173XR66	UniRef50_A0A3E2UB61	GO:0043565			PF12844		ENOG4105P4H,ENOG4111XCQ
UniRef90_A0A173Y905	UniRef50_A0A173Y905						
UniRef90_A0A173Y905	UniRef50_A0A173Y905	GO:0005840,GO:0003735,GO:0006412			PF01165		
